id,type,name
Q9Y692,Substrate,Q9Y692
O00144,Substrate,O00144
Q03933,Substrate,Q03933
Q9H7R0,Substrate,Q9H7R0
O75140,Substrate,O75140
P79522,Substrate,P79522
P59544,Substrate,P59544
O95721,Substrate,O95721
Q8NGJ4,Substrate,Q8NGJ4
Q96MR7,Substrate,Q96MR7
Q6UX82,Substrate,Q6UX82
P04001,Substrate,P04001
Q96J66,Substrate,Q96J66
Q9BYS8,Substrate,Q9BYS8
P78364,Substrate,P78364
Q9BYC2,Substrate,Q9BYC2
O95263,Substrate,O95263
Q6UXD1,Substrate,Q6UXD1
P0DUD3,Substrate,P0DUD3
Q6I9Y2,Substrate,Q6I9Y2
O75935,Substrate,O75935
P08238,Substrate,P08238
P23327,Substrate,P23327
Q8N335,Substrate,Q8N335
Q15020,Substrate,Q15020
Q9NXK8,E3,Q9NXK8
Q96G91,Substrate,Q96G91
Q8NG48,Substrate,Q8NG48
Q8TEW0,Substrate,Q8TEW0
Q9H0D6,Substrate,Q9H0D6
Q9UK53,Substrate,Q9UK53
O43610,Substrate,O43610
Q6PCE3,Substrate,Q6PCE3
Q8WUD1,Substrate,Q8WUD1
Q5VWJ9,Substrate,Q5VWJ9
Q6ZU15,Substrate,Q6ZU15
Q9HC52,Substrate,Q9HC52
Q96KS0,Substrate,Q96KS0
Q8NAA6,Substrate,Q8NAA6
Q3KP44,Substrate,Q3KP44
Q5UAW9,Substrate,Q5UAW9
O43612,Substrate,O43612
Q99217,Substrate,Q99217
Q9Y2D5,Substrate,Q9Y2D5
P55916,Substrate,P55916
Q8N1L9,Substrate,Q8N1L9
Q13117,Substrate,Q13117
B9A6J9,Substrate,B9A6J9
Q6L8H4,Substrate,Q6L8H4
Q9Y3L3,Substrate,Q9Y3L3
P62166,Substrate,P62166
P01920,Substrate,P01920
Q13761,Substrate,Q13761
P52824,Substrate,P52824
Q9HCU9,Substrate,Q9HCU9
Q96K37,Substrate,Q96K37
Q86WB7,Substrate,Q86WB7
Q8WZ82,Substrate,Q8WZ82
Q96GY3,Substrate,Q96GY3
P61225,Substrate,P61225
Q15334,Substrate,Q15334
Q8NCU8,Substrate,Q8NCU8
O95302,Substrate,O95302
P53597,Substrate,P53597
Q00587,Substrate,Q00587
Q9NRG7,Substrate,Q9NRG7
P01854,Substrate,P01854
Q8N130,Substrate,Q8N130
Q8WWG9,Substrate,Q8WWG9
Q86TA1,Substrate,Q86TA1
Q9Y253,Substrate,Q9Y253
Q96SK3,Substrate,Q96SK3
Q9UHA3,Substrate,Q9UHA3
Q7Z412,Substrate,Q7Z412
Q9UMR3,Substrate,Q9UMR3
Q14139,E3,Q14139
Q13287,Substrate,Q13287
Q9UF47,Substrate,Q9UF47
Q9BWC9,Substrate,Q9BWC9
B2RUZ4,Substrate,B2RUZ4
Q6N063,Substrate,Q6N063
Q9UMS5,Substrate,Q9UMS5
O95619,Substrate,O95619
Q8NH63,Substrate,Q8NH63
Q2QD12,Substrate,Q2QD12
P27918,Substrate,P27918
Q9NX77,Substrate,Q9NX77
E9PQR5,Substrate,E9PQR5
Q9BVP2,Substrate,Q9BVP2
Q2T9L4,Substrate,Q2T9L4
Q5VV63,Substrate,Q5VV63
P19235,Substrate,P19235
P16473,Substrate,P16473
Q6PI26,Substrate,Q6PI26
Q8NGZ9,Substrate,Q8NGZ9
Q6P4Q7,Substrate,Q6P4Q7
O75783,Substrate,O75783
O95298,Substrate,O95298
Q5T2W1,Substrate,Q5T2W1
Q8TBR4,Substrate,Q8TBR4
Q86VZ4,Substrate,Q86VZ4
P40306,Substrate,P40306
Q8IZL8,Substrate,Q8IZL8
P54855,Substrate,P54855
Q8NGI3,Substrate,Q8NGI3
C9JTQ0,Substrate,C9JTQ0
Q9H741,Substrate,Q9H741
P83916,Substrate,P83916
Q9P1C3,Substrate,Q9P1C3
O43745,Substrate,O43745
Q9NWS6,Substrate,Q9NWS6
P10071,Substrate,P10071
Q9P2N4,Substrate,Q9P2N4
P01570,Substrate,P01570
Q13639,Substrate,Q13639
Q969M3,Substrate,Q969M3
O94855,Substrate,O94855
P43080,Substrate,P43080
Q9BWN1,Substrate,Q9BWN1
P34896,Substrate,P34896
Q6ZQT0,Substrate,Q6ZQT0
A6NDK9,Substrate,A6NDK9
Q86Y07,Substrate,Q86Y07
P30926,Substrate,P30926
Q8NBT3,Substrate,Q8NBT3
Q7L1T6,Substrate,Q7L1T6
Q96EN8,Substrate,Q96EN8
Q8NHS9,Substrate,Q8NHS9
Q8NGN8,Substrate,Q8NGN8
P0CG33,Substrate,P0CG33
O14896,Substrate,O14896
O14681,Substrate,O14681
Q8WYQ5,Substrate,Q8WYQ5
Q8IYB3,Substrate,Q8IYB3
Q9UJ37,Substrate,Q9UJ37
P56134,Substrate,P56134
P30260,Substrate,P30260
Q9H8X9,Substrate,Q9H8X9
Q9NXX6,Substrate,Q9NXX6
Q5T2R2,Substrate,Q5T2R2
Q8IVH8,Substrate,Q8IVH8
Q9UIG8,Substrate,Q9UIG8
P01241,Substrate,P01241
Q9UQB8,Substrate,Q9UQB8
O75558,Substrate,O75558
Q99784,Substrate,Q99784
P0DPE3,Substrate,P0DPE3
O14981,Substrate,O14981
Q9Y543,Substrate,Q9Y543
Q9Y6X0,Substrate,Q9Y6X0
Q9BQJ4,Substrate,Q9BQJ4
Q9HCF6,Substrate,Q9HCF6
O14678,Substrate,O14678
Q8NGT9,Substrate,Q8NGT9
O94925,Substrate,O94925
Q6UXR4,Substrate,Q6UXR4
Q96KB5,Substrate,Q96KB5
Q9NQZ3,Substrate,Q9NQZ3
Q9NP66,Substrate,Q9NP66
P58557,Substrate,P58557
O00273,Substrate,O00273
Q96A47,Substrate,Q96A47
Q9BYZ2,Substrate,Q9BYZ2
P40426,Substrate,P40426
Q07020,Substrate,Q07020
Q7Z3G6,Substrate,Q7Z3G6
Q8NHA4,Substrate,Q8NHA4
O95989,Substrate,O95989
Q8NGJ2,Substrate,Q8NGJ2
Q9Y259,Substrate,Q9Y259
Q6IFG1,Substrate,Q6IFG1
O15467,Substrate,O15467
Q13094,Substrate,Q13094
Q8TDX7,Substrate,Q8TDX7
Q58WW2,Substrate,Q58WW2
P62273,Substrate,P62273
P01825,Substrate,P01825
Q7Z4T8,Substrate,Q7Z4T8
Q9H7J1,Substrate,Q9H7J1
Q9H706,Substrate,Q9H706
Q93100,Substrate,Q93100
P81277,Substrate,P81277
P45877,Substrate,P45877
Q96PY5,Substrate,Q96PY5
Q9BYV2,Substrate,Q9BYV2
Q9BYE3,Substrate,Q9BYE3
P22681,E3,P22681
Q8N7W2,Substrate,Q8N7W2
Q8WUY8,Substrate,Q8WUY8
P49023,Substrate,P49023
Q8NER5,Substrate,Q8NER5
P08123,Substrate,P08123
Q96H20,Substrate,Q96H20
P0DM35,Substrate,P0DM35
P56177,Substrate,P56177
Q9Y5N6,Substrate,Q9Y5N6
P98194,Substrate,P98194
Q13202,Substrate,Q13202
Q8WVF5,Substrate,Q8WVF5
Q8WUT9,Substrate,Q8WUT9
P32322,Substrate,P32322
A0A8I5KY20,Substrate,A0A8I5KY20
Q92988,Substrate,Q92988
Q96BV0,Substrate,Q96BV0
Q9BPX3,Substrate,Q9BPX3
Q5JQS6,Substrate,Q5JQS6
Q9ULD2,Substrate,Q9ULD2
P14317,Substrate,P14317
Q8IYT1,Substrate,Q8IYT1
Q9GZT9,Substrate,Q9GZT9
Q9UMS6,Substrate,Q9UMS6
Q4G0J3,Substrate,Q4G0J3
P56279,Substrate,P56279
Q9UJ42,Substrate,Q9UJ42
Q86VP6,Substrate,Q86VP6
Q9HCM4,Substrate,Q9HCM4
Q68D20,Substrate,Q68D20
P12821,Substrate,P12821
Q15542,Substrate,Q15542
Q8WY41,Substrate,Q8WY41
Q9Y6A9,Substrate,Q9Y6A9
P14138,Substrate,P14138
Q6UX72,Substrate,Q6UX72
Q969I3,Substrate,Q969I3
Q16538,Substrate,Q16538
Q9BVI0,Substrate,Q9BVI0
Q08AE8,Substrate,Q08AE8
P63126,Substrate,P63126
Q8N7Y1,Substrate,Q8N7Y1
Q14694,Substrate,Q14694
Q5VT99,Substrate,Q5VT99
Q8IYR2,Substrate,Q8IYR2
Q9Y6X4,Substrate,Q9Y6X4
Q9BZD7,Substrate,Q9BZD7
E5RHQ5,Substrate,E5RHQ5
O75818,Substrate,O75818
Q69YW2,Substrate,Q69YW2
Q15717,Substrate,Q15717
D3DTV9,Substrate,D3DTV9
P37288,Substrate,P37288
Q07955,Substrate,Q07955
Q5T681,Substrate,Q5T681
Q5PR19,Substrate,Q5PR19
Q96C12,Substrate,Q96C12
Q8WUH2,Substrate,Q8WUH2
P26045,Substrate,P26045
Q8TDD1,Substrate,Q8TDD1
Q9H9P5,E3,Q9H9P5
P62068,Substrate,P62068
P18054,Substrate,P18054
Q86WT1,Substrate,Q86WT1
Q5NDL2,Substrate,Q5NDL2
P55083,Substrate,P55083
Q01968,Substrate,Q01968
Q5VWM4,Substrate,Q5VWM4
A0A286YEX9,Substrate,A0A286YEX9
P0DP57,Substrate,P0DP57
P0DP06,Substrate,P0DP06
Q9NXH8,Substrate,Q9NXH8
Q9H7N4,Substrate,Q9H7N4
Q9Y575,E3,Q9Y575
O00220,Substrate,O00220
O95365,Substrate,O95365
Q6JVE9,Substrate,Q6JVE9
P82675,Substrate,P82675
O43765,Substrate,O43765
P51801,Substrate,P51801
Q8N7X4,Substrate,Q8N7X4
Q5HYW3,Substrate,Q5HYW3
Q14654,Substrate,Q14654
Q96BP2,Substrate,Q96BP2
P51512,Substrate,P51512
Q9GZU1,Substrate,Q9GZU1
Q9UBL6,Substrate,Q9UBL6
Q9BY11,Substrate,Q9BY11
Q9Y226,Substrate,Q9Y226
Q92466,E3,Q92466
P09651,Substrate,P09651
Q9H2W2,Substrate,Q9H2W2
Q9P2E3,Substrate,Q9P2E3
Q96HZ4,Substrate,Q96HZ4
O95931,Substrate,O95931
A6NHA9,Substrate,A6NHA9
Q9P2J3,E3,Q9P2J3
O95155,E3,O95155
Q5JVF3,Substrate,Q5JVF3
Q15836,Substrate,Q15836
Q96RJ6,Substrate,Q96RJ6
A6ND48,Substrate,A6ND48
Q9P0J7,Substrate,Q9P0J7
Q5SQN1,Substrate,Q5SQN1
Q00266,Substrate,Q00266
O95251,Substrate,O95251
O95810,Substrate,O95810
A2A2Y4,Substrate,A2A2Y4
Q8N612,Substrate,Q8N612
Q9NS15,Substrate,Q9NS15
P35908,Substrate,P35908
Q9UMF0,Substrate,Q9UMF0
Q9ULM2,Substrate,Q9ULM2
Q92851,Substrate,Q92851
O75200,Substrate,O75200
Q8WWW0,Substrate,Q8WWW0
Q5TGL8,Substrate,Q5TGL8
P55075,Substrate,P55075
A8MWY0,Substrate,A8MWY0
Q9H0U4,Substrate,Q9H0U4
Q96CS3,Substrate,Q96CS3
Q13394,Substrate,Q13394
Q15067,Substrate,Q15067
Q86Y46,Substrate,Q86Y46
O95067,Substrate,O95067
Q49AM3,Substrate,Q49AM3
Q2TAM9,Substrate,Q2TAM9
P86478,Substrate,P86478
Q68CZ6,Substrate,Q68CZ6
Q9BPW8,Substrate,Q9BPW8
Q9UI33,Substrate,Q9UI33
A8MV81,Substrate,A8MV81
Q96LZ2,Substrate,Q96LZ2
C9JPN9,Substrate,C9JPN9
Q8N907,Substrate,Q8N907
Q9Y2C5,Substrate,Q9Y2C5
Q8WW35,Substrate,Q8WW35
A6NHQ2,Substrate,A6NHQ2
Q8IYU8,Substrate,Q8IYU8
Q9BZ23,Substrate,Q9BZ23
P54274,Substrate,P54274
Q8TCY5,Substrate,Q8TCY5
Q02487,Substrate,Q02487
Q9NR82,Substrate,Q9NR82
Q7Z6L1,Substrate,Q7Z6L1
Q12791,Substrate,Q12791
Q10588,Substrate,Q10588
Q8NH95,Substrate,Q8NH95
Q9Y2K3,Substrate,Q9Y2K3
Q0D2I5,Substrate,Q0D2I5
O95294,Substrate,O95294
Q8N6L1,Substrate,Q8N6L1
Q5FBB7,Substrate,Q5FBB7
Q8IUR5,Substrate,Q8IUR5
Q8NFT6,Substrate,Q8NFT6
Q8WUA4,Substrate,Q8WUA4
Q96HQ0,Substrate,Q96HQ0
Q9ULE0,Substrate,Q9ULE0
Q2MJR0,Substrate,Q2MJR0
Q9HAU5,Substrate,Q9HAU5
A8MW95,Substrate,A8MW95
P78414,Substrate,P78414
Q9HC58,Substrate,Q9HC58
Q6UVW9,Substrate,Q6UVW9
Q5SZL2,Substrate,Q5SZL2
Q9BZE0,Substrate,Q9BZE0
Q15327,Substrate,Q15327
A0A0U1RR11,Substrate,A0A0U1RR11
Q8IY50,Substrate,Q8IY50
Q9Y5W3,Substrate,Q9Y5W3
Q9UIH9,Substrate,Q9UIH9
Q8NGN6,Substrate,Q8NGN6
Q6ZXV5,Substrate,Q6ZXV5
Q7L1Q6,Substrate,Q7L1Q6
Q96SI9,Substrate,Q96SI9
P23497,Substrate,P23497
Q96HH4,Substrate,Q96HH4
Q6XUX3,Substrate,Q6XUX3
P51814,Substrate,P51814
Q9Y426,Substrate,Q9Y426
P51460,Substrate,P51460
P17542,Substrate,P17542
O95007,Substrate,O95007
Q5GH73,Substrate,Q5GH73
Q9Y2I1,Substrate,Q9Y2I1
Q9UHG0,Substrate,Q9UHG0
P32970,Substrate,P32970
P46199,Substrate,P46199
O43623,Substrate,O43623
Q9Y603,Substrate,Q9Y603
Q9UBI1,Substrate,Q9UBI1
Q96QE3,Substrate,Q96QE3
A0ZSE6,Substrate,A0ZSE6
Q6ZSA7,Substrate,Q6ZSA7
Q6ZUT4,Substrate,Q6ZUT4
O75364,Substrate,O75364
Q14324,Substrate,Q14324
P62070,Substrate,P62070
Q70EK9,Substrate,Q70EK9
Q9GZN8,Substrate,Q9GZN8
O00567,Substrate,O00567
Q9ULQ1,Substrate,Q9ULQ1
P62258,Substrate,P62258
Q9BV97,Substrate,Q9BV97
P05111,Substrate,P05111
Q9HAN9,Substrate,Q9HAN9
Q9UIF9,Substrate,Q9UIF9
P49913,Substrate,P49913
Q96NR7,Substrate,Q96NR7
Q86WR7,Substrate,Q86WR7
P29279,Substrate,P29279
Q92597,Substrate,Q92597
Q969H0,E3,Q969H0
Q99250,Substrate,Q99250
Q6ZS82,Substrate,Q6ZS82
Q9BR84,Substrate,Q9BR84
Q9UJ83,Substrate,Q9UJ83
Q6UXY8,Substrate,Q6UXY8
A6NKG5,Substrate,A6NKG5
Q8N819,Substrate,Q8N819
A0A286YF18,Substrate,A0A286YF18
A0A1W2PPE2,Substrate,A0A1W2PPE2
Q9NW82,Substrate,Q9NW82
A0A075B706,Substrate,A0A075B706
P57682,Substrate,P57682
Q92771,Substrate,Q92771
Q96EK2,Substrate,Q96EK2
P49721,Substrate,P49721
Q00341,Substrate,Q00341
Q07973,Substrate,Q07973
O95049,Substrate,O95049
P52888,Substrate,P52888
P47900,Substrate,P47900
Q6UX68,Substrate,Q6UX68
Q8N3F0,Substrate,Q8N3F0
Q92737,Substrate,Q92737
Q5VXT5,Substrate,Q5VXT5
Q9ULK2,Substrate,Q9ULK2
Q6ZTN6,Substrate,Q6ZTN6
Q8WZ33,Substrate,Q8WZ33
Q8IV33,Substrate,Q8IV33
P48029,Substrate,P48029
Q53S58,Substrate,Q53S58
P01889,Substrate,P01889
P30968,Substrate,P30968
Q4G0S4,Substrate,Q4G0S4
A0A0U1RRE5,Substrate,A0A0U1RRE5
Q8IY18,Substrate,Q8IY18
Q8TDU9,Substrate,Q8TDU9
Q86WC6,Substrate,Q86WC6
P25942,Substrate,P25942
Q9H7T0,Substrate,Q9H7T0
Q9NW13,Substrate,Q9NW13
O75663,Substrate,O75663
P00747,Substrate,P00747
P85299,Substrate,P85299
O75078,Substrate,O75078
Q96A54,Substrate,Q96A54
P06241,Substrate,P06241
P07101,Substrate,P07101
A6NJI9,Substrate,A6NJI9
O43281,Substrate,O43281
O43586,Substrate,O43586
Q14602,Substrate,Q14602
P11274,Substrate,P11274
P13640,Substrate,P13640
P04424,Substrate,P04424
Q9Y6R1,Substrate,Q9Y6R1
Q96CG8,Substrate,Q96CG8
P32942,Substrate,P32942
Q8N122,Substrate,Q8N122
P59535,Substrate,P59535
A6NJU9,Substrate,A6NJU9
Q8NET5,Substrate,Q8NET5
P00414,Substrate,P00414
Q9P0U3,Substrate,Q9P0U3
P34931,Substrate,P34931
Q8IZE3,Substrate,Q8IZE3
Q86XR2,Substrate,Q86XR2
Q06609,Substrate,Q06609
Q6P3W7,Substrate,Q6P3W7
Q1RN00,Substrate,Q1RN00
Q9BVJ7,Substrate,Q9BVJ7
Q9NX95,Substrate,Q9NX95
Q13574,Substrate,Q13574
Q8IU57,Substrate,Q8IU57
O60381,Substrate,O60381
Q9UEW3,Substrate,Q9UEW3
Q92551,Substrate,Q92551
P0DJD0,Substrate,P0DJD0
P61599,Substrate,P61599
Q9H501,Substrate,Q9H501
Q07687,Substrate,Q07687
P57679,Substrate,P57679
Q9BTZ2,Substrate,Q9BTZ2
Q8N104,Substrate,Q8N104
Q13888,Substrate,Q13888
P14770,Substrate,P14770
Q8IVV7,E3,Q8IVV7
P16144,Substrate,P16144
Q9NXR7,Substrate,Q9NXR7
O96004,Substrate,O96004
P35410,Substrate,P35410
P13164,Substrate,P13164
Q9UGM5,Substrate,Q9UGM5
Q14119,Substrate,Q14119
Q7L7L0,Substrate,Q7L7L0
A0A455ZAR2,Substrate,A0A455ZAR2
P0DTA3,Substrate,P0DTA3
P19237,Substrate,P19237
Q16825,Substrate,Q16825
Q86UP0,Substrate,Q86UP0
P0DP09,Substrate,P0DP09
Q14CS0,Substrate,Q14CS0
Q92698,Substrate,Q92698
Q99755,Substrate,Q99755
Q6BEB4,Substrate,Q6BEB4
Q4G0X4,Substrate,Q4G0X4
Q8NGZ3,Substrate,Q8NGZ3
P11216,Substrate,P11216
O75832,Substrate,O75832
C0HM98,Substrate,C0HM98
Q9BTP6,Substrate,Q9BTP6
O75604,Substrate,O75604
Q9Y248,Substrate,Q9Y248
P15421,Substrate,P15421
Q8IWX7,Substrate,Q8IWX7
Q495N2,Substrate,Q495N2
B1ATL7,Substrate,B1ATL7
O95522,Substrate,O95522
P51689,Substrate,P51689
O94955,E3,O94955
Q6TDP4,E3,Q6TDP4
Q9GZK4,Substrate,Q9GZK4
Q99569,Substrate,Q99569
O75578,Substrate,O75578
Q9H2G9,Substrate,Q9H2G9
O60844,Substrate,O60844
Q9Y3S2,Substrate,Q9Y3S2
Q5VXJ0,Substrate,Q5VXJ0
A0A0A0MRZ9,Substrate,A0A0A0MRZ9
P48544,Substrate,P48544
P53677,Substrate,P53677
Q969E2,Substrate,Q969E2
Q9UH17,Substrate,Q9UH17
Q07507,Substrate,Q07507
Q8NHB7,Substrate,Q8NHB7
Q9Y576,E3,Q9Y576
A0A7I2V3R4,Substrate,A0A7I2V3R4
O95843,Substrate,O95843
Q8IXA5,Substrate,Q8IXA5
P31153,Substrate,P31153
Q92935,Substrate,Q92935
P54792,Substrate,P54792
Q9H1A4,Substrate,Q9H1A4
Q8IVK1,Substrate,Q8IVK1
P05014,Substrate,P05014
Q9NZ01,Substrate,Q9NZ01
P0DX01,Substrate,P0DX01
Q0VFZ6,Substrate,Q0VFZ6
Q53SF7,Substrate,Q53SF7
Q14781,Substrate,Q14781
P51965,Substrate,P51965
Q9NYR9,Substrate,Q9NYR9
P07437,Substrate,P07437
P10916,Substrate,P10916
P06340,Substrate,P06340
Q6ZNG1,Substrate,Q6ZNG1
Q9BUN1,Substrate,Q9BUN1
Q8NGX2,Substrate,Q8NGX2
A6NH57,Substrate,A6NH57
O00180,Substrate,O00180
Q8IYI8,Substrate,Q8IYI8
Q9BYX7,Substrate,Q9BYX7
Q8TBC4,Substrate,Q8TBC4
Q9NWN3,E3,Q9NWN3
Q6ZWJ8,Substrate,Q6ZWJ8
Q8N7X0,Substrate,Q8N7X0
Q2V2M9,Substrate,Q2V2M9
A8MQ14,Substrate,A8MQ14
Q7Z6I8,Substrate,Q7Z6I8
Q8NHC4,Substrate,Q8NHC4
Q96PB8,Substrate,Q96PB8
P17026,Substrate,P17026
Q9UNS2,Substrate,Q9UNS2
Q9UJA2,Substrate,Q9UJA2
P30291,Substrate,P30291
Q9NZT2,Substrate,Q9NZT2
Q8N344,Substrate,Q8N344
Q14669,E3,Q14669
Q6NXP0,Substrate,Q6NXP0
Q96NX9,Substrate,Q96NX9
O15347,Substrate,O15347
E2RYF7,Substrate,E2RYF7
P17275,Substrate,P17275
P0C2S0,Substrate,P0C2S0
Q9H3F6,E3,Q9H3F6
Q5BJH7,Substrate,Q5BJH7
Q9Y2J4,Substrate,Q9Y2J4
Q8NDV2,Substrate,Q8NDV2
O76021,Substrate,O76021
P51684,Substrate,P51684
Q9BY42,Substrate,Q9BY42
P61019,Substrate,P61019
Q5MNZ6,Substrate,Q5MNZ6
P10696,Substrate,P10696
Q00610,Substrate,Q00610
O75747,Substrate,O75747
P00338,Substrate,P00338
P60508,Substrate,P60508
P45379,Substrate,P45379
Q60I27,Substrate,Q60I27
Q6UW01,Substrate,Q6UW01
B3KS81,Substrate,B3KS81
Q9NS87,Substrate,Q9NS87
Q32M92,Substrate,Q32M92
Q8N680,Substrate,Q8N680
Q8N5C1,Substrate,Q8N5C1
Q02325,Substrate,Q02325
Q9BQ61,Substrate,Q9BQ61
Q96CD0,Substrate,Q96CD0
Q96SW2,E3,Q96SW2
P00374,Substrate,P00374
Q9H0N5,Substrate,Q9H0N5
Q01831,Substrate,Q01831
Q96I59,Substrate,Q96I59
Q93073,Substrate,Q93073
P28476,Substrate,P28476
O75182,Substrate,O75182
P59539,Substrate,P59539
O75175,Substrate,O75175
Q8IZ96,Substrate,Q8IZ96
Q8TEY7,Substrate,Q8TEY7
Q9Y657,Substrate,Q9Y657
Q8NDB6,Substrate,Q8NDB6
P63316,Substrate,P63316
Q9H114,Substrate,Q9H114
Q9NX14,Substrate,Q9NX14
B9EJG8,Substrate,B9EJG8
Q8N4L1,Substrate,Q8N4L1
P62701,Substrate,P62701
Q9UQ05,Substrate,Q9UQ05
Q5T4D3,Substrate,Q5T4D3
Q96KP1,Substrate,Q96KP1
P49840,Substrate,P49840
Q9Y271,Substrate,Q9Y271
Q5T7V8,Substrate,Q5T7V8
Q8N394,Substrate,Q8N394
O75508,Substrate,O75508
Q9Y2D9,Substrate,Q9Y2D9
Q8IV77,Substrate,Q8IV77
Q9H3L0,Substrate,Q9H3L0
Q8WU90,Substrate,Q8WU90
Q6ZSV7,Substrate,Q6ZSV7
Q5XG99,Substrate,Q5XG99
Q14831,Substrate,Q14831
Q96PQ6,Substrate,Q96PQ6
Q6ZNC4,Substrate,Q6ZNC4
Q9Y2W6,Substrate,Q9Y2W6
P43004,Substrate,P43004
P83436,Substrate,P83436
P08579,Substrate,P08579
Q9BWM7,Substrate,Q9BWM7
P12524,Substrate,P12524
P83110,Substrate,P83110
Q15276,Substrate,Q15276
Q9H9B4,Substrate,Q9H9B4
Q7RTV2,Substrate,Q7RTV2
Q9UP95,Substrate,Q9UP95
P59817,Substrate,P59817
Q9Y616,Substrate,Q9Y616
O75912,Substrate,O75912
P07510,Substrate,P07510
Q9P289,Substrate,Q9P289
O95832,Substrate,O95832
Q96C45,Substrate,Q96C45
Q5JTZ5,Substrate,Q5JTZ5
O43524,Substrate,O43524
Q9Y5T4,Substrate,Q9Y5T4
Q9C000,Substrate,Q9C000
O14662,Substrate,O14662
Q8N7F7,Substrate,Q8N7F7
Q99612,Substrate,Q99612
Q5T7P6,Substrate,Q5T7P6
Q8TD17,Substrate,Q8TD17
O60566,Substrate,O60566
Q15154,Substrate,Q15154
A0A0J9YX75,Substrate,A0A0J9YX75
Q6UB35,Substrate,Q6UB35
Q8WVR3,Substrate,Q8WVR3
Q5VWQ0,Substrate,Q5VWQ0
Q9Y5A7,Substrate,Q9Y5A7
Q96PZ2,Substrate,Q96PZ2
Q765P7,Substrate,Q765P7
O75204,Substrate,O75204
A0A0A0MS05,Substrate,A0A0A0MS05
Q9UJH8,Substrate,Q9UJH8
Q8NGU4,Substrate,Q8NGU4
Q96PD6,Substrate,Q96PD6
Q86VD1,Substrate,Q86VD1
Q96LA8,Substrate,Q96LA8
Q5VVM6,Substrate,Q5VVM6
Q9NP71,Substrate,Q9NP71
Q96CS4,Substrate,Q96CS4
Q9UKW4,Substrate,Q9UKW4
Q8NGE5,Substrate,Q8NGE5
Q96JP9,Substrate,Q96JP9
Q96E39,Substrate,Q96E39
Q96F46,Substrate,Q96F46
O76011,Substrate,O76011
Q49A88,Substrate,Q49A88
Q9UP38,Substrate,Q9UP38
Q8NGE3,Substrate,Q8NGE3
Q8TEL6,E3,Q8TEL6
Q9BTT4,Substrate,Q9BTT4
Q86XE5,Substrate,Q86XE5
Q6P280,Substrate,Q6P280
Q9Y3Y4,Substrate,Q9Y3Y4
Q8NFZ4,Substrate,Q8NFZ4
Q6UXY1,Substrate,Q6UXY1
Q07889,Substrate,Q07889
Q8WXH5,E3,Q8WXH5
Q96B54,Substrate,Q96B54
P40967,Substrate,P40967
Q96A09,Substrate,Q96A09
P0DTE8,Substrate,P0DTE8
Q92817,Substrate,Q92817
P62072,Substrate,P62072
P42127,Substrate,P42127
P13807,Substrate,P13807
Q06203,Substrate,Q06203
P35813,Substrate,P35813
Q6ZRP5,Substrate,Q6ZRP5
P30566,Substrate,P30566
P04732,Substrate,P04732
Q96MC4,Substrate,Q96MC4
Q9Y336,Substrate,Q9Y336
A0A0J9YXG5,Substrate,A0A0J9YXG5
Q8IYL9,Substrate,Q8IYL9
Q86TL2,Substrate,Q86TL2
Q12899,E3,Q12899
Q8NFP0,Substrate,Q8NFP0
P16233,Substrate,P16233
O00602,Substrate,O00602
Q5RL73,Substrate,Q5RL73
P0DPB3,Substrate,P0DPB3
Q6P9F5,Substrate,Q6P9F5
Q8TCT7,Substrate,Q8TCT7
Q8NCU1,Substrate,Q8NCU1
Q9Y570,Substrate,Q9Y570
Q9UJ04,Substrate,Q9UJ04
A0A075B6Y3,Substrate,A0A075B6Y3
Q92819,Substrate,Q92819
Q13571,Substrate,Q13571
Q5JTV8,Substrate,Q5JTV8
Q6IB77,Substrate,Q6IB77
P0DP24,Substrate,P0DP24
P19838,Substrate,P19838
O94810,Substrate,O94810
Q9BVT8,Substrate,Q9BVT8
Q8IUX1,Substrate,Q8IUX1
Q9Y675,Substrate,Q9Y675
A0A0C4DH30,Substrate,A0A0C4DH30
Q16661,Substrate,Q16661
P34059,Substrate,P34059
Q9H2U1,Substrate,Q9H2U1
Q3KNW5,Substrate,Q3KNW5
Q5T5U3,Substrate,Q5T5U3
Q7RTU9,Substrate,Q7RTU9
Q9P0K9,Substrate,Q9P0K9
Q9UJL9,Substrate,Q9UJL9
Q8NFY9,E3,Q8NFY9
Q9H967,Substrate,Q9H967
Q9NRF2,Substrate,Q9NRF2
Q6WKZ4,Substrate,Q6WKZ4
Q99678,Substrate,Q99678
Q9UN73,Substrate,Q9UN73
Q9Y2C4,Substrate,Q9Y2C4
Q8N807,Substrate,Q8N807
P53778,Substrate,P53778
Q96Q40,Substrate,Q96Q40
Q9HBE1,Substrate,Q9HBE1
P61081,Substrate,P61081
P37058,Substrate,P37058
Q70JA7,Substrate,Q70JA7
Q16478,Substrate,Q16478
A0A1B0GVX0,Substrate,A0A1B0GVX0
P0CW01,Substrate,P0CW01
Q96S65,Substrate,Q96S65
Q8WUF5,Substrate,Q8WUF5
Q12904,Substrate,Q12904
P0CG23,Substrate,P0CG23
P57081,Substrate,P57081
P59538,Substrate,P59538
O43633,Substrate,O43633
Q3B7J2,Substrate,Q3B7J2
Q8NHS4,Substrate,Q8NHS4
P49863,Substrate,P49863
Q92874,Substrate,Q92874
P17693,Substrate,P17693
